class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,0.91,c,g,n,t,a,p,5.25,0.98,n,f,f,d,u
e,0.96,f,g,e,t,a,w,5.55,1.11,n,f,f,d,a
e,0.98,f,g,n,t,a,w,5.05,0.95,n,f,f,d,u
e,0.88,f,g,e,t,a,p,4.92,0.95,n,f,f,h,u
e,0.69,x,g,e,t,a,p,4.95,0.92,n,f,f,d,u
e,0.89,f,g,e,t,a,w,5.36,1.03,n,f,f,h,u
e,0.88,f,g,e,t,a,w,5.09,0.98,n,f,f,h,a
e,0.92,f,g,e,t,a,p,5.53,1.01,n,f,f,h,a
e,0.71,c,g,e,t,a,w,5.28,1.02,n,f,f,d,a
e,1.03,x,g,n,t,a,p,6.3,1.06,n,f,f,d,a
e,1.01,f,g,e,t,a,w,6.25,1.01,n,f,f,d,u
e,0.84,f,g,n,t,a,w,4.75,0.84,n,f,f,h,a
e,1.07,x,g,n,t,a,p,5.72,1.07,n,f,f,d,a
e,1.22,x,g,e,t,a,w,5.92,1.06,n,f,f,d,a
e,0.89,x,g,e,t,a,p,5.68,1.07,n,f,f,d,a
e,0.91,x,g,e,t,a,p,5.32,1.14,n,f,f,h,a
e,0.94,f,g,e,t,a,w,6.31,1.03,n,f,f,h,u
e,1.22,x,g,n,t,a,p,5.91,1.12,n,f,f,h,u
e,1.02,c,g,e,t,a,w,4.9,0.91,n,f,f,d,a
e,1.01,x,g,n,t,a,w,5.44,1.06,n,f,f,d,a
e,0.95,f,g,e,t,a,w,6.3,0.98,n,f,f,d,a
e,0.91,c,g,e,t,a,w,5.6,0.97,n,f,f,d,u
e,0.99,x,g,n,t,a,w,5.54,0.99,n,f,f,h,a
e,1.07,f,g,n,t,a,w,4.75,0.85,n,f,f,h,u
e,0.85,x,g,e,t,a,p,4.96,1.02,n,f,f,d,u
e,1.19,x,g,e,t,a,p,6.21,1.11,n,f,f,d,u
e,0.9,c,g,e,t,a,w,6.33,1.19,n,f,f,d,a
e,1.12,c,g,n,t,a,w,5.57,1.07,n,f,f,d,a
e,1.03,f,g,e,t,a,w,5.56,1.03,n,f,f,h,a
e,1.09,f,g,e,t,a,p,5.67,0.95,n,f,f,d,a
e,0.98,c,g,e,t,a,p,5.14,1.0,n,f,f,h,a
e,0.85,x,g,n,t,a,w,6.01,0.97,n,f,f,d,u
e,1.29,c,g,n,t,a,p,6.47,1.21,n,f,f,h,a
e,0.96,x,g,n,t,a,p,5.78,1.12,n,f,f,d,a
e,1.34,c,g,e,t,a,w,6.2,1.07,n,f,f,h,u
e,0.84,c,g,e,t,a,w,5.59,1.08,n,f,f,h,u
e,0.7,x,g,n,t,a,p,4.62,0.98,n,f,f,h,u
e,0.93,f,g,e,t,a,p,5.29,0.95,n,f,f,d,u
e,1.08,c,g,n,t,a,w,5.3,0.97,n,f,f,d,a
e,0.62,x,g,n,t,a,p,4.54,0.78,n,f,f,h,a
e,1.06,x,g,e,t,a,w,5.44,0.96,n,f,f,d,a
e,1.02,c,g,e,t,a,w,5.47,1.0,n,f,f,d,u
e,1.11,c,g,e,t,a,w,5.34,0.92,n,f,f,d,a
e,0.56,c,g,n,t,a,w,4.4,0.77,n,f,f,d,a
e,0.92,c,g,n,t,a,w,5.07,0.83,n,f,f,d,u
e,1.11,f,g,e,t,a,p,6.0,0.98,n,f,f,d,a
e,0.85,f,g,e,t,a,w,5.91,1.04,n,f,f,d,a
e,0.56,x,g,e,t,a,p,5.59,0.98,n,f,f,d,u
e,1.31,f,g,e,t,a,p,5.8,1.14,n,f,f,d,a
e,0.86,f,g,n,t,a,p,5.14,0.88,n,f,f,h,a
e,0.61,c,g,e,t,a,p,4.96,0.93,n,f,f,d,a
e,0.88,x,g,n,t,a,w,4.33,0.85,n,f,f,h,a
e,0.97,f,g,n,t,a,p,5.15,0.92,n,f,f,d,a
e,1.0,c,g,e,t,a,w,5.22,0.94,n,f,f,d,u
e,0.99,x,g,e,t,a,w,6.24,1.06,n,f,f,d,u
e,0.78,x,g,n,t,a,w,4.75,0.87,n,f,f,d,u
e,1.04,f,g,e,t,a,p,5.49,1.02,n,f,f,h,u
e,1.06,x,g,e,t,a,p,4.93,0.97,n,f,f,h,a
e,0.87,c,g,e,t,a,w,5.49,0.99,n,f,f,d,u
e,1.22,x,g,e,t,a,w,6.1,1.12,n,f,f,d,u
e,0.62,f,g,n,t,a,p,4.6,0.74,n,f,f,d,u
e,0.89,x,g,n,t,a,w,5.13,0.87,n,f,f,h,u
e,1.02,x,g,n,t,a,p,5.85,1.16,n,f,f,d,u
e,0.89,c,g,n,t,a,p,5.94,1.01,n,f,f,d,u
e,0.94,c,g,n,t,a,w,5.69,1.07,n,f,f,h,a
e,1.17,c,g,n,t,a,w,6.0,1.08,n,f,f,h,a
e,1.16,x,g,e,t,a,p,5.87,1.06,n,f,f,d,a
e,0.92,x,g,e,t,a,w,5.94,1.03,n,f,f,d,u
e,1.14,c,g,n,t,a,p,5.72,1.03,n,f,f,h,a
e,0.87,x,g,e,t,a,w,6.48,1.02,n,f,f,h,a
e,1.23,c,g,e,t,a,w,5.83,1.02,n,f,f,h,u
e,1.04,f,g,n,t,a,w,4.99,0.98,n,f,f,d,u
e,1.13,x,g,n,t,a,p,5.24,1.05,n,f,f,h,a
e,1.07,c,g,n,t,a,w,5.5,0.99,n,f,f,d,a
e,0.87,c,g,n,t,a,w,4.98,0.97,n,f,f,d,u
e,0.84,f,g,e,t,a,w,5.2,0.88,n,f,f,h,u
e,1.21,f,g,n,t,a,w,5.57,0.98,n,f,f,h,u
e,1.19,c,g,n,t,a,w,5.52,0.9,n,f,f,d,a
e,0.93,c,g,n,t,a,w,5.35,0.93,n,f,f,d,a
e,0.93,x,g,e,t,a,p,4.59,0.83,n,f,f,h,a
e,0.89,c,g,e,t,a,p,5.81,1.02,n,f,f,h,u
e,1.06,x,g,n,t,a,w,5.63,1.06,n,f,f,h,u
e,0.84,c,g,e,t,a,w,5.62,1.0,n,f,f,h,u
e,0.86,c,g,e,t,a,p,4.81,0.94,n,f,f,d,a
e,1.17,c,g,e,t,a,w,5.43,0.88,n,f,f,d,u
e,0.57,c,g,n,t,a,p,4.65,0.98,n,f,f,h,u
e,1.13,x,g,e,t,a,p,4.9,0.93,n,f,f,d,a
e,1.1,x,g,e,t,a,w,5.28,0.97,n,f,f,h,a
e,1.14,x,g,e,t,a,p,5.68,0.97,n,f,f,h,u
e,0.82,x,g,e,t,a,p,5.59,1.01,n,f,f,d,u
e,1.24,x,g,n,t,a,w,5.72,0.98,n,f,f,h,u
e,0.91,c,g,e,t,a,w,5.29,0.91,n,f,f,h,u
e,1.03,f,g,n,t,a,p,4.92,0.96,n,f,f,h,a
e,0.82,c,g,e,t,a,w,4.88,0.97,n,f,f,d,u
e,1.02,f,g,n,t,a,p,5.88,1.0,n,f,f,d,a
e,1.02,x,g,e,t,a,p,5.7,1.09,n,f,f,d,u
e,1.04,x,g,e,t,a,w,6.37,1.09,n,f,f,d,u
e,0.81,c,g,e,t,a,p,5.11,0.99,n,f,f,d,a
e,1.12,x,g,e,t,a,w,5.83,1.08,n,f,f,d,a
e,0.99,x,g,n,t,a,w,5.65,1.11,n,f,f,d,u
e,0.91,x,g,n,t,a,p,4.52,0.88,n,f,f,h,a
e,1.18,f,g,e,t,a,p,5.81,1.11,n,f,f,d,u
e,0.9,f,g,n,t,a,p,5.95,1.1,n,f,f,d,a
e,0.57,f,g,e,t,a,p,4.67,0.97,n,f,f,h,u
e,0.8,x,g,e,t,a,w,4.92,0.8,n,f,f,d,u
e,1.11,f,g,n,t,a,p,5.08,0.99,n,f,f,h,u
e,1.02,c,g,e,t,a,p,4.74,0.89,n,f,f,d,u
e,0.81,x,g,e,t,a,p,4.92,0.81,n,f,f,d,a
e,0.75,f,g,n,t,a,p,5.36,1.0,n,f,f,h,a
p,3.31,f,w,u,f,a,g,4.32,5.12,u,f,f,l,u
p,3.4,s,w,u,f,a,u,4.97,4.94,u,f,f,l,a
p,3.15,b,w,u,f,a,g,5.89,6.39,u,f,f,d,a
p,3.51,b,w,u,f,a,u,5.73,5.04,u,f,f,l,u
p,3.51,b,w,u,f,a,g,5.57,6.2,u,f,f,l,u
p,3.73,f,w,u,f,a,g,5.05,5.03,u,f,f,l,a
p,3.5,b,w,u,f,a,u,5.06,4.25,u,f,f,l,a
p,3.5,b,w,u,f,a,g,5.78,5.09,u,f,f,l,a
p,3.04,s,w,u,f,a,u,4.88,5.15,u,f,f,d,u
p,3.59,b,w,u,f,a,g,5.56,6.28,u,f,f,d,a
p,3.26,s,w,u,f,a,u,5.01,4.31,u,f,f,d,u
p,3.38,s,w,u,f,a,u,5.0,5.47,u,f,f,d,a
p,3.16,s,w,u,f,a,g,4.27,5.32,u,f,f,l,u
p,3.35,f,w,u,f,a,g,5.29,5.08,u,f,f,d,u
p,3.57,f,w,u,f,a,u,5.8,6.03,u,f,f,l,u
p,2.35,s,w,u,f,a,u,5.78,5.15,u,f,f,l,u
p,4.19,b,w,u,f,a,g,6.64,5.66,u,f,f,d,u
p,4.73,f,w,u,f,a,g,6.89,6.34,u,f,f,d,u
p,4.32,b,w,u,f,a,g,6.59,6.33,u,f,f,l,u
p,2.98,f,w,u,f,a,g,5.21,5.63,u,f,f,l,u
p,3.52,s,w,u,f,a,g,5.78,5.17,u,f,f,l,a
p,3.42,f,w,u,f,a,g,4.42,4.46,u,f,f,l,a
p,3.59,b,w,u,f,a,g,6.66,6.41,u,f,f,d,u
p,3.37,s,w,u,f,a,g,5.8,5.71,u,f,f,l,u
p,3.08,f,w,u,f,a,u,5.47,5.02,u,f,f,d,a
p,2.94,s,w,u,f,a,u,3.79,3.83,u,f,f,d,u
p,3.89,f,w,u,f,a,u,6.19,6.25,u,f,f,d,a
p,3.79,f,w,u,f,a,g,5.52,5.24,u,f,f,l,a
p,3.56,b,w,u,f,a,g,6.27,6.01,u,f,f,d,a
p,3.58,s,w,u,f,a,g,6.05,6.49,u,f,f,l,a
p,3.04,b,w,u,f,a,g,4.78,3.39,u,f,f,l,a
p,3.39,f,w,u,f,a,u,5.53,5.46,u,f,f,l,a
p,3.23,f,w,u,f,a,u,6.1,6.26,u,f,f,l,a
p,2.81,f,w,u,f,a,u,4.23,4.65,u,f,f,d,u
p,3.47,f,w,u,f,a,u,6.76,7.0,u,f,f,l,u
p,3.76,b,w,u,f,a,u,6.99,6.68,u,f,f,l,a
p,3.83,b,w,u,f,a,g,5.82,6.12,u,f,f,l,a
p,2.92,b,w,u,f,a,u,5.91,5.69,u,f,f,l,u
p,2.78,f,w,u,f,a,u,5.35,5.34,u,f,f,l,a
p,3.43,f,w,u,f,a,u,4.99,5.84,u,f,f,d,a
p,4.05,s,w,u,f,a,g,7.65,6.33,u,f,f,d,a
p,2.69,f,w,u,f,a,u,4.58,5.81,u,f,f,d,u
p,3.0,b,w,u,f,a,u,4.71,4.98,u,f,f,l,u
p,2.47,b,w,u,f,a,u,5.1,5.26,u,f,f,l,a
p,4.8,b,w,u,f,a,u,6.24,6.84,u,f,f,d,a
p,3.77,s,w,u,f,a,u,5.39,5.17,u,f,f,d,u
p,3.69,s,w,u,f,a,g,4.78,4.74,u,f,f,l,u
p,3.48,s,w,u,f,a,u,6.2,4.9,u,f,f,l,u
p,2.24,s,w,u,f,a,g,5.76,5.94,u,f,f,d,a
p,3.03,s,w,u,f,a,u,4.84,5.02,u,f,f,d,u
p,3.06,b,w,u,f,a,u,6.36,5.18,u,f,f,l,u
p,3.48,b,w,u,f,a,u,5.82,6.14,u,f,f,d,u
p,3.18,s,w,u,f,a,u,4.55,4.81,u,f,f,d,u
p,3.97,s,w,u,f,a,u,5.89,5.76,u,f,f,l,u
p,2.27,s,w,u,f,a,u,4.8,5.01,u,f,f,l,u
p,4.18,f,w,u,f,a,g,5.87,5.52,u,f,f,l,a
p,3.57,s,w,u,f,a,g,5.66,5.36,u,f,f,d,u
p,3.8,f,w,u,f,a,u,6.3,5.71,u,f,f,d,a
p,2.8,s,w,u,f,a,g,4.85,5.69,u,f,f,d,a
p,3.19,s,w,u,f,a,g,5.51,5.52,u,f,f,l,a
p,3.44,s,w,u,f,a,u,4.33,5.73,u,f,f,d,u
p,3.48,s,w,u,f,a,u,6.65,5.6,u,f,f,l,u
p,2.66,b,w,u,f,a,u,4.54,4.18,u,f,f,d,u
p,4.66,f,w,u,f,a,g,6.25,6.58,u,f,f,d,u
p,3.39,f,w,u,f,a,g,6.92,7.05,u,f,f,d,a
p,4.33,f,w,u,f,a,u,6.37,6.3,u,f,f,l,u
p,3.93,s,w,u,f,a,u,5.63,5.8,u,f,f,l,a
p,4.3,b,w,u,f,a,u,7.03,7.47,u,f,f,d,u
p,4.38,s,w,u,f,a,g,5.3,5.81,u,f,f,l,a
p,3.37,b,w,u,f,a,g,5.59,6.2,u,f,f,d,u
p,3.38,b,w,u,f,a,g,5.02,4.79,u,f,f,l,a
p,3.86,s,w,u,f,a,g,6.66,5.92,u,f,f,l,u
p,3.79,b,w,u,f,a,u,5.37,5.97,u,f,f,l,u
p,4.34,f,w,u,f,a,g,5.66,6.68,u,f,f,l,u
p,3.14,b,w,u,f,a,u,5.7,5.47,u,f,f,l,a
p,3.77,s,w,u,f,a,u,6.0,4.84,u,f,f,l,a
p,3.78,f,w,u,f,a,g,5.3,5.4,u,f,f,l,a
p,3.35,b,w,u,f,a,g,4.8,5.62,u,f,f,l,u
p,3.98,b,w,u,f,a,g,5.78,6.32,u,f,f,d,u
p,3.74,s,w,u,f,a,g,5.5,6.3,u,f,f,l,u
p,3.21,f,w,u,f,a,u,4.91,4.09,u,f,f,l,a
p,3.1,f,w,u,f,a,g,4.85,4.99,u,f,f,l,u
p,2.47,b,w,u,f,a,u,4.98,4.63,u,f,f,d,u
p,4.32,s,w,u,f,a,u,7.15,6.98,u,f,f,d,u
p,3.29,b,w,u,f,a,g,5.52,4.96,u,f,f,d,u
p,3.22,s,w,u,f,a,g,5.83,4.82,u,f,f,l,u
p,3.98,f,w,u,f,a,u,6.31,5.78,u,f,f,l,u
p,3.43,b,w,u,f,a,g,5.73,4.67,u,f,f,l,u
p,2.55,s,w,u,f,a,u,4.17,4.58,u,f,f,d,a
p,3.6,f,w,u,f,a,u,5.1,5.88,u,f,f,l,a
p,3.19,b,w,u,f,a,g,4.07,4.06,u,f,f,l,u
p,2.64,s,w,u,f,a,u,4.44,5.07,u,f,f,l,u
p,4.18,s,w,u,f,a,g,6.35,6.51,u,f,f,l,a
p,2.9,b,w,u,f,a,u,5.84,5.68,u,f,f,l,a
p,3.24,f,w,u,f,a,g,5.6,5.22,u,f,f,l,a
p,4.4,b,w,u,f,a,g,5.86,5.81,u,f,f,l,a
p,3.22,b,w,u,f,a,u,5.45,6.12,u,f,f,l,u
p,3.6,b,w,u,f,a,u,5.21,5.5,u,f,f,l,a
p,3.08,b,w,u,f,a,u,6.18,5.31,u,f,f,d,a
p,2.78,b,w,u,f,a,u,5.13,5.25,u,f,f,l,u
p,3.45,s,w,u,f,a,g,4.5,5.4,u,f,f,d,u
p,4.11,f,w,u,f,a,u,6.05,6.41,u,f,f,l,u
p,4.91,f,w,u,f,a,g,7.17,5.58,u,f,f,d,u
p,2.83,s,w,u,f,a,u,4.47,4.69,u,f,f,d,a
p,3.53,f,w,u,f,a,g,5.74,5.77,u,f,f,d,a
p,3.43,b,w,u,f,a,u,5.47,5.92,u,f,f,d,u
p,4.26,s,w,u,f,a,u,6.29,6.51,u,f,f,l,a
p,3.92,b,w,u,f,a,g,6.59,7.17,u,f,f,l,u
p,3.14,f,w,u,f,a,u,4.55,4.63,u,f,f,l,a
p,3.22,s,w,u,f,a,g,4.93,5.31,u,f,f,d,a
p,3.83,f,w,u,f,a,u,6.2,5.84,u,f,f,d,u
p,2.81,b,w,u,f,a,g,4.8,5.2,u,f,f,d,a
p,3.51,b,w,u,f,a,g,5.25,5.85,u,f,f,d,u
p,3.79,s,w,u,f,a,u,5.39,6.22,u,f,f,d,a
p,3.87,s,w,u,f,a,g,5.81,6.82,u,f,f,d,u
p,3.32,b,w,u,f,a,u,5.19,5.42,u,f,f,d,u
p,2.97,b,w,u,f,a,u,4.85,6.14,u,f,f,l,u
p,3.86,b,w,u,f,a,g,4.95,5.16,u,f,f,d,a
p,3.33,f,w,u,f,a,g,5.48,4.8,u,f,f,d,a
p,3.1,b,w,u,f,a,g,5.5,5.09,u,f,f,d,a
p,4.17,f,w,u,f,a,g,7.04,5.91,u,f,f,l,u
p,3.56,b,w,u,f,a,g,6.4,7.05,u,f,f,d,u
p,3.72,b,w,u,f,a,g,5.76,6.02,u,f,f,l,u
p,3.56,f,w,u,f,a,u,6.02,5.28,u,f,f,l,a
p,3.56,s,w,u,f,a,g,6.2,5.14,u,f,f,l,u
p,2.56,s,w,u,f,a,u,5.22,6.5,u,f,f,d,u
p,3.13,f,w,u,f,a,g,5.76,5.08,u,f,f,d,a
p,2.83,b,w,u,f,a,g,4.68,4.38,u,f,f,l,a
p,3.48,f,w,u,f,a,u,6.51,5.44,u,f,f,d,u
p,3.57,s,w,u,f,a,u,4.08,4.81,u,f,f,d,a
p,4.23,f,w,u,f,a,u,6.34,6.92,u,f,f,d,u
p,3.7,f,w,u,f,a,g,4.47,5.6,u,f,f,l,a
p,2.83,s,w,u,f,a,u,4.77,4.18,u,f,f,l,a
p,3.51,b,w,u,f,a,u,5.54,7.25,u,f,f,d,a
p,4.47,b,w,u,f,a,u,5.23,5.96,u,f,f,d,u
p,3.77,f,w,u,f,a,u,5.83,6.67,u,f,f,d,u
p,3.58,b,w,u,f,a,u,5.29,4.85,u,f,f,d,u
p,3.3,f,w,u,f,a,g,6.07,6.22,u,f,f,l,a
p,4.24,b,w,u,f,a,u,5.87,7.08,u,f,f,d,a
p,2.62,b,w,u,f,a,u,4.72,5.81,u,f,f,l,a
p,3.43,s,w,u,f,a,g,6.46,4.59,u,f,f,d,u
p,4.15,s,w,u,f,a,g,5.23,5.01,u,f,f,l,u
p,3.34,b,w,u,f,a,g,5.91,6.0,u,f,f,d,a
p,3.59,s,w,u,f,a,u,6.36,5.46,u,f,f,l,a
p,3.89,b,w,u,f,a,g,6.25,6.26,u,f,f,l,a
p,3.2,s,w,u,f,a,g,5.88,4.94,u,f,f,d,u
p,3.18,b,w,u,f,a,g,5.85,6.44,u,f,f,l,a
p,3.87,s,w,u,f,a,u,6.4,6.14,u,f,f,d,u
p,3.68,b,w,u,f,a,g,5.39,5.49,u,f,f,l,u
p,2.92,b,w,u,f,a,u,4.89,5.82,u,f,f,l,u
p,3.68,b,w,u,f,a,g,5.68,5.8,u,f,f,d,a
p,3.87,b,w,u,f,a,u,5.9,5.62,u,f,f,d,u
p,3.08,s,w,u,f,a,g,4.41,5.05,u,f,f,d,u
p,3.5,b,w,u,f,a,g,5.37,5.27,u,f,f,d,u
p,3.57,b,w,u,f,a,u,6.08,6.24,u,f,f,d,u
p,2.97,f,w,u,f,a,u,5.38,4.88,u,f,f,d,u
p,3.33,f,w,u,f,a,g,4.77,5.63,u,f,f,d,a
p,2.85,f,w,u,f,a,u,4.15,4.49,u,f,f,d,u
p,4.74,b,w,u,f,a,u,7.17,6.67,u,f,f,d,a
p,3.68,s,w,u,f,a,g,6.7,7.15,u,f,f,l,u
p,3.05,b,w,u,f,a,u,5.22,5.16,u,f,f,l,u
p,4.38,f,w,u,f,a,g,6.23,6.17,u,f,f,d,u
p,3.6,f,w,u,f,a,g,6.0,6.03,u,f,f,d,u
p,3.45,b,w,u,f,a,g,5.85,6.41,u,f,f,d,u
p,2.54,f,w,u,f,a,u,5.49,5.72,u,f,f,d,a
p,3.17,b,w,u,f,a,u,5.17,4.92,u,f,f,l,a
p,4.07,b,w,u,f,a,g,7.11,7.3,u,f,f,d,a
p,2.37,s,w,u,f,a,g,4.64,4.12,u,f,f,l,a
p,3.65,f,w,u,f,a,g,6.36,6.5,u,f,f,d,a
p,2.94,f,w,u,f,a,u,4.66,5.05,u,f,f,l,u
p,2.83,s,w,u,f,a,u,5.76,5.59,u,f,f,d,a
p,3.67,s,w,u,f,a,u,6.38,6.32,u,f,f,d,a
p,3.88,b,w,u,f,a,u,5.72,6.08,u,f,f,d,a
p,4.52,s,w,u,f,a,g,5.75,6.14,u,f,f,l,a
p,3.44,f,w,u,f,a,g,5.89,6.01,u,f,f,d,a
p,3.87,b,w,u,f,a,g,5.61,5.39,u,f,f,l,a
p,3.66,s,w,u,f,a,g,6.38,5.27,u,f,f,l,a
p,3.51,b,w,u,f,a,u,5.12,6.55,u,f,f,l,u
p,3.03,s,w,u,f,a,u,6.11,5.2,u,f,f,d,u
p,3.46,b,w,u,f,a,u,3.99,4.03,u,f,f,l,a
p,4.06,s,w,u,f,a,u,4.41,4.37,u,f,f,l,u
p,2.62,b,w,u,f,a,u,5.57,5.45,u,f,f,d,u
p,4.07,b,w,u,f,a,u,5.64,5.62,u,f,f,l,u
p,3.15,f,w,u,f,a,u,4.95,4.24,u,f,f,l,a
p,2.81,f,w,u,f,a,u,4.84,5.57,u,f,f,l,u
p,4.29,b,w,u,f,a,u,5.61,5.59,u,f,f,d,u
p,3.87,b,w,u,f,a,g,5.72,5.47,u,f,f,l,u
p,3.13,b,w,u,f,a,g,5.41,5.21,u,f,f,d,u
p,3.51,s,w,u,f,a,g,4.62,5.02,u,f,f,l,u
p,4.19,s,w,u,f,a,g,6.86,7.35,u,f,f,l,a
p,3.65,b,w,u,f,a,u,4.4,5.98,u,f,f,d,a
p,3.07,s,w,u,f,a,u,4.18,5.56,u,f,f,l,u
p,3.12,f,w,u,f,a,u,5.23,4.8,u,f,f,l,u
p,3.6,s,w,u,f,a,g,5.53,5.39,u,f,f,l,u
p,3.86,b,w,u,f,a,g,7.08,7.63,u,f,f,l,u
p,3.97,b,w,u,f,a,g,6.82,6.86,u,f,f,l,a
p,4.78,f,w,u,f,a,g,6.83,5.84,u,f,f,d,u
p,3.33,s,w,u,f,a,u,5.18,5.25,u,f,f,l,u
p,2.97,s,w,u,f,a,g,5.84,4.87,u,f,f,d,u
p,3.64,f,w,u,f,a,u,4.36,4.78,u,f,f,l,a
p,4.8,f,w,u,f,a,u,8.04,7.11,u,f,f,l,a
p,3.39,f,w,u,f,a,g,5.93,5.42,u,f,f,l,a
p,3.9,f,w,u,f,a,u,5.69,5.41,u,f,f,l,u
p,3.89,s,w,u,f,a,u,4.77,4.7,u,f,f,l,u
p,3.8,b,w,u,f,a,g,4.14,5.55,u,f,f,l,a
p,3.8,s,w,u,f,a,g,5.77,5.73,u,f,f,l,a
p,2.94,f,w,u,f,a,g,4.71,5.31,u,f,f,l,u
p,3.82,s,w,u,f,a,u,5.28,5.33,u,f,f,d,u
p,2.42,f,w,u,f,a,u,4.03,4.57,u,f,f,d,u
p,3.2,s,w,u,f,a,g,5.0,4.71,u,f,f,l,a
p,4.37,s,w,u,f,a,u,7.09,6.15,u,f,f,l,a
p,2.98,b,w,u,f,a,g,5.01,5.18,u,f,f,l,u
p,4.04,f,w,u,f,a,u,5.75,5.81,u,f,f,l,a
p,3.86,f,w,u,f,a,u,6.34,5.16,u,f,f,l,a
p,3.69,f,w,u,f,a,g,4.61,4.52,u,f,f,l,u
p,3.81,b,w,u,f,a,u,5.38,5.37,u,f,f,l,a
p,4.05,f,w,u,f,a,g,6.05,5.79,u,f,f,l,a
p,2.59,s,w,u,f,a,g,5.07,5.29,u,f,f,d,u
p,4.45,f,w,u,f,a,u,7.43,6.53,u,f,f,l,u
p,3.31,f,w,u,f,a,u,6.54,5.65,u,f,f,d,a
p,3.01,s,w,u,f,a,u,5.16,5.89,u,f,f,d,u
p,3.64,b,w,u,f,a,u,4.88,5.21,u,f,f,d,a
p,3.42,s,w,u,f,a,g,5.17,5.94,u,f,f,d,a
p,2.87,s,w,u,f,a,u,4.27,4.55,u,f,f,l,a
p,3.57,s,w,u,f,a,u,5.65,5.55,u,f,f,d,a
p,3.79,s,w,u,f,a,g,5.17,5.65,u,f,f,d,a
p,4.0,s,w,u,f,a,u,6.37,5.93,u,f,f,d,a
p,3.13,f,w,u,f,a,g,5.57,5.43,u,f,f,l,a
p,4.04,b,w,u,f,a,u,6.13,6.42,u,f,f,d,u
p,4.29,b,w,u,f,a,g,6.85,6.27,u,f,f,l,u
p,3.63,s,w,u,f,a,u,5.42,6.0,u,f,f,d,u
p,4.37,s,w,u,f,a,u,5.97,6.59,u,f,f,d,a
p,4.6,b,w,u,f,a,g,6.62,6.16,u,f,f,d,u
p,3.37,s,w,u,f,a,g,4.41,4.42,u,f,f,d,a
p,3.93,f,w,u,f,a,g,5.67,5.48,u,f,f,d,u
p,2.7,s,w,u,f,a,g,3.43,4.21,u,f,f,l,a
p,4.06,b,w,u,f,a,u,6.46,6.59,u,f,f,l,a
p,3.9,f,w,u,f,a,g,6.52,6.64,u,f,f,d,a
p,4.51,b,w,u,f,a,u,6.21,5.53,u,f,f,d,a
p,3.49,s,w,u,f,a,u,5.76,5.54,u,f,f,l,u
p,3.05,s,w,u,f,a,u,4.77,5.42,u,f,f,l,u
p,2.59,b,w,u,f,a,u,3.63,4.7,u,f,f,l,a
p,3.12,b,w,u,f,a,u,7.47,7.25,u,f,f,d,u
p,3.48,b,w,u,f,a,g,4.88,5.01,u,f,f,d,u
p,3.1,s,w,u,f,a,u,5.35,4.7,u,f,f,d,u
p,3.57,s,w,u,f,a,g,6.44,5.25,u,f,f,d,a
p,4.26,f,w,u,f,a,g,5.12,5.0,u,f,f,l,u
p,2.96,s,w,u,f,a,u,5.83,5.81,u,f,f,d,u
p,4.56,b,w,u,f,a,u,6.45,5.06,u,f,f,l,a
p,3.52,s,w,u,f,a,g,5.05,4.05,u,f,f,d,u
p,3.48,s,w,u,f,a,g,5.26,4.59,u,f,f,l,a
p,3.21,s,w,u,f,a,u,5.05,4.95,u,f,f,d,u
p,3.71,f,w,u,f,a,u,4.92,4.2,u,f,f,l,u
p,3.58,s,w,u,f,a,u,6.21,5.72,u,f,f,d,u
p,3.51,b,w,u,f,a,g,6.69,6.49,u,f,f,l,a
p,3.34,s,w,u,f,a,u,6.35,7.35,u,f,f,l,a
p,3.45,s,w,u,f,a,g,6.15,5.45,u,f,f,d,u
p,2.9,b,w,u,f,a,g,5.99,6.31,u,f,f,l,a
p,3.95,f,w,u,f,a,g,4.54,5.6,u,f,f,d,a
p,3.04,s,w,u,f,a,g,6.35,5.26,u,f,f,l,a
p,2.86,b,w,u,f,a,u,4.56,5.88,u,f,f,l,u
p,3.79,s,w,u,f,a,u,5.78,6.53,u,f,f,l,u
p,3.39,s,w,u,f,a,g,5.27,5.96,u,f,f,d,u
p,3.55,f,w,u,f,a,u,5.36,5.47,u,f,f,l,a
p,3.44,s,w,u,f,a,u,5.64,6.15,u,f,f,l,a
p,3.55,b,w,u,f,a,u,5.62,5.93,u,f,f,l,u
p,3.94,f,w,u,f,a,g,5.25,4.89,u,f,f,d,a
p,4.03,b,w,u,f,a,u,4.7,5.0,u,f,f,l,a
p,4.22,b,w,u,f,a,u,5.89,5.2,u,f,f,d,a
p,3.51,f,w,u,f,a,g,5.48,5.61,u,f,f,l,u
p,3.98,s,w,u,f,a,u,6.02,5.51,u,f,f,d,a
p,3.15,s,w,u,f,a,u,4.57,5.1,u,f,f,d,u
p,4.01,f,w,u,f,a,g,5.61,5.06,u,f,f,d,u
p,4.57,s,w,u,f,a,u,5.96,7.14,u,f,f,d,a
p,4.29,b,w,u,f,a,g,6.34,5.8,u,f,f,d,u
p,3.71,b,w,u,f,a,u,5.51,5.78,u,f,f,l,u
p,3.73,s,w,u,f,a,g,5.45,5.56,u,f,f,l,a
