trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
Elephant In The Room,Confetti,159036,la pop,0.605,0.619,0,-4.691,1,0.148,0.0102,0,0.164,0.796,166.018,audio_features,159036,4
"Elevate (feat. Denzel Curry, YBN Cordae, SwaVay, Trevor Rich)",DJ Khalil,219400,,0.58,0.935,6,-4.847,0,0.293,0.176,0,0.514,0.666,129.173,audio_features,219400,4
Elevation - Jack Antonoff Remix,Erasure,987835,new romantic,0.578,0.73,2,-10.596,1,0.0395,0.000441,0.454,0.296,0.397,119.989,audio_features,205508,4
"Elliot's Song - From ""Euphoria"" An HBO Original Series",Dominic Fike,986873,alternative pop rock,0.394,0.327,4,-14.291,1,0.114,0.849,0,0.125,0.411,93.358,audio_features,150320,4
Emerald Eyes,Anson Seabra,1045205,alt z,0.477,0.0489,4,-17.039,1,0.0611,0.929,0,0.0686,0.356,200.082,audio_features,239700,3
Emma,Steven Price,155661,british soundtrack,0.407,0.433,2,-15.331,0,0.0376,0.467,0.936,0.0663,0.0779,119.921,audio_features,155827,4
Emo Rhapsody,TOMYGONE,1004130,traprun,0.673,0.904,7,-3.346,0,0.117,0.0781,0.000144,0.12,0.207,149.935,audio_features,209600,4
Emotion,Mia Rodriguez,213809,alt z,0.58,0.616,9,-6.297,1,0.0527,0.077,0.000552,0.134,0.392,170.138,audio_features,213988,4
Empty,Olivia O'Brien,1936,alt z,0.785,0.528,9,-7.729,0,0.0665,0.0715,0,0.132,0.184,118.974,audio_features,208720,4
Empty Cups,Charlie Puth,169963,pop,0.77,0.555,4,-6.361,1,0.0754,0.224,1.78E-06,0.0754,0.776,100.035,audio_features,170947,4
Empty Eyes,Munn,5049978,singer-songwriter pop,0.688,0.406,8,-8.485,1,0.0428,0.767,2.81E-06,0.126,0.281,121.885,audio_features,187200,4
Empty Love (Ft. Ruel) - Acoustic,GRACEY,68477,uk pop,0.426,0.307,2,-8.955,1,0.052,0.814,0,0.108,0.353,173.456,audio_features,233159,3
Empty Room,Rishi,909050,,0.63,0.438,8,-10.269,1,0.0525,0.586,4.25E-06,0.104,0.514,146.025,audio_features,205510,4
Empty Spaces,Linkin Park,18333,alternative metal,0.333,0.78,6,-16.711,0,0.0701,0.0174,0.9,0.878,0.038,80.293,audio_features,18333,5
En Mi Cuarto,Jhayco,66754,reggaeton,0.794,0.669,6,-5.837,0,0.144,0.063,6.19E-05,0.0997,0.128,114.96,audio_features,196587,4
"End Credits (From ""Cast Away"")",Alan Silvestri,1206325,,,,,,,,,,,,,,0,
End Of The Night,Danny Avila,807726,,0.666,0.72,9,-4.483,1,0.0269,0.371,0,0.0793,0.312,99.97,audio_features,205724,4
Endless,Antonius B,341052,,0.368,0.0741,8,-23.3,1,0.031,0.787,0.87,0.0983,0.0654,76.199,audio_features,113684,4
Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,1802167,modern rock,0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,audio_features,173381,4
Enjoy The Weather,Chris James,150000,singer-songwriter pop,0.82,0.543,8,-8.03,1,0.206,0.227,3.31E-06,0.107,0.802,96.917,audio_features,150000,4
Enough,Braden Ross,2798087,,0.511,0.304,0,-15.352,1,0.198,0.751,0,0.127,0.554,73.179,audio_features,145154,4
Enslaved,Barren Gates,0,traprun,0.503,0.829,5,-4.784,0,0.0592,0.141,0.000147,0.143,0.301,150.1,audio_features,243200,4
Enter Sandman,Metallica,186736,hard rock,0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,audio_features,331560,4
Enth E Nd (Kutmasta Kurt Reanimation) [feat. Motion Man],Linkin Park,517795,alternative metal,0.752,0.796,6,-7.536,1,0.0503,0.00498,0.000245,0.471,0.887,104.992,audio_features,243613,4
Epilogue,Jóhann Jóhannsson,191628,compositional ambient,0.252,0.0875,9,-24.711,0,0.0403,0.989,0.873,0.108,0.126,135.774,audio_features,108969,3
Episode 1 - Easy self-introduction ,Learn Japanese with Masa sensei! ,135259,,,,,,,,,,,,,,0,
Episode 1: emiem x blue bird,3minem-norute,206387,,,,,,,,,,,,,,0,
Episode 2 - How to make negative sentence,Learn Japanese with Masa sensei! ,120715,,,,,,,,,,,,,,0,
Equestrian Trail Freestyle #2,Jaden,21480,pop rap,0.342,0.238,2,-14.366,1,0.0335,0.917,0.754,0.568,0.563,82.849,audio_features,63200,1
Escalator,Ritt Momney,1050822,bedroom pop,0.789,0.297,0,-8.399,1,0.0885,0.688,0.567,0.109,0.497,153.044,audio_features,146298,1
Escharum,Gareth Coker,23944,video game music,0.548,0.329,9,-18.558,0,0.0304,0.0824,0.7,0.125,0.0869,89.963,audio_features,256000,4
Essence of the Forest,Mondo Loops,168000,lo-fi sleep,0.702,0.154,7,-17.943,1,0.0527,0.786,0.858,0.112,0.416,131.961,audio_features,168000,4
Eudaimonia,Gaea Antoniou,177000,sleep,0.0802,0.00761,2,-32.863,1,0.0497,0.975,0.9,0.112,0.0623,172.676,audio_features,177000,4
Eugene Onegin (Lyrical scenes in three acts) (Act 1): Introduction,Pyotr Ilyich Tchaikovsky,140052,classical,0.163,0.012,7,-31.042,0,0.0415,0.949,0.0438,0.107,0.0654,130.813,audio_features,141533,3
Even If,MercyMe,8120,ccm,0.334,0.567,5,-5.736,1,0.0414,0.368,2.78E-05,0.0953,0.12,110.545,audio_features,255160,4
Even If It's a Lie - Demo,Matt Maltese,1881390,indie anthem-folk,0.481,0.293,2,-5.999,1,0.0294,0.948,7.11E-05,0.11,0.134,82.965,audio_features,237928,4
Even When The Water's Cold,!!!,227066,alternative dance,0.71,0.831,2,-6.847,0,0.0392,0.107,0.00131,0.159,0.867,104.972,audio_features,227067,4
"Evening (From ""Naruto"")",Pearboi,1550689,,,,,,,,,,,,,,0,
Evening Rain,DaniSogen,168157,japanese chillhop,0.64,0.288,8,-17.264,0,0.0413,0.884,0.848,0.144,0.325,76.012,audio_features,168158,4
Eventually,Tame Impala,318556,australian psych,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,audio_features,318591,4
Everlasting Ego,Lvly,2996922,scandipop,0.488,0.547,0,-8.111,0,0.112,0.0643,1.12E-05,0.109,0.186,95.115,audio_features,212731,4
Every Letter - Radio Edit,Haley Bennett,353170,,0.639,0.579,1,-9.6,0,0.063,0.707,0,0.119,0.38,119.085,audio_features,193773,4
Everybody (Backstreet's Back) - Radio Edit,Backstreet Boys,201882,boy band,0.723,0.848,10,-4.51,0,0.0366,0.0417,0,0.198,0.572,108.02,audio_features,223813,4
Everybody But Me,Nick Wilson,14371,indie anthem-folk,0.659,0.571,1,-5.654,0,0.0371,0.0698,0,0.107,0.21,122.949,audio_features,184633,4
Everybody Dies In Their Nightmares,XXXTENTACION,95466,emo rap,0.734,0.57,7,-7.066,0,0.133,0.847,2.14E-05,0.112,0.689,129.953,audio_features,95467,4
Everybody Loves You,Charlotte Lawrence,409296,alt z,0.479,0.231,2,-10.278,1,0.0481,0.753,0,0.37,0.33,112.255,audio_features,204648,1
Everyone Adores You (at least I do),Matt Maltese,3841385,indie anthem-folk,0.599,0.427,5,-9.037,1,0.0242,0.747,0.105,0.0984,0.111,73.801,audio_features,203133,4
Everything At Your Feet (feat. The Chamanas),ODESZA,12234399,,,,,,,,,,,,,,0,
Everything Black,Unlike Pluto,3347449,,0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,audio_features,228980,4
Everything Goes On,Porter Robinson,198921,complextro,0.55,0.648,7,-6.542,1,0.0309,0.0191,0,0.0999,0.323,156.957,audio_features,202821,4
Everything Has Changed,Taylor Swift,245413,pop,0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,audio_features,245427,4
Everything I Wanted,Chris James,161718,singer-songwriter pop,0.495,0.673,11,-9.924,0,0.0394,0.265,0.048,0.213,0.486,160.125,audio_features,161719,4
Everything Is Mildly Uncomfortable,Sean Kennedy,656121,modern alternative pop,0.478,0.672,1,-10.54,1,0.1,0.477,0.000775,0.16,0.183,131.468,audio_features,176757,4
Everything We Do Is Wrong,Tuvaband,495011,pop folk,0.339,0.294,9,-11.564,0,0.037,0.97,0.528,0.0745,0.0711,109.541,audio_features,247589,4
Everything's Good - slowed + reverb,Phil Good,71163,la pop,0.681,0.549,1,-9.275,0,0.0606,0.514,0.00185,0.113,0.485,200.011,audio_features,227106,4
Evoking memories,RADWIMPS,1087141,j-pop,0.414,0.485,6,-15.069,0,0.0492,0.964,0.879,0.0897,0.397,195.043,audio_features,103027,3
Excuses,AP Dhillon,49920919,desi hip hop,0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,audio_features,176233,4
Excuses x Bewafa x Attention - Slowed & Reverb,Lord Arkh,8997,,,,,,,,,,,,,,0,
Exhausted,Lxst,145096,sad rap,0.645,0.71,7,-5.094,1,0.07,0.38,0.00127,0.0916,0.126,165.959,audio_features,145096,4
Exil,Hiboky,825042,anime phonk,0.441,0.561,11,-6.017,0,0.0357,0.00953,0.00432,0.553,0.178,128.345,audio_features,134683,4
Exist For Love,AURORA,707632,art pop,0.428,0.357,9,-9.96,1,0.0281,0.787,0.00296,0.0809,0.286,145.675,audio_features,252717,4
Expand The Room - 4 Storeys High Mix,The Light,38520,classic progressive house,0.679,0.796,11,-9.006,0,0.0396,2.20E-05,0.838,0.0769,0.456,129.994,audio_features,484613,4
Experience,Ludovico Einaudi,3603738,bow pop,0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,audio_features,315427,4
Expert Jatt,Nawab,305659,desi hip hop,0.765,0.948,6,-2.816,0,0.199,0.298,0,0.0784,0.647,172.038,audio_features,199535,4
Eye-Water,Hiroyuki Sawano,58340251,anime score,0.585,0.335,9,-13.812,0,0.0313,0.663,0.888,0.0987,0.0375,119.947,audio_features,181413,4
"Eye-Water (From ""Attack on Titan"") - Lofi Version",Jimmy's Atelier,21525727,,,,,,,,,,,,,,0,
Eyes Blue Like The Atlantic (feat. Subvrbs),Sista Prod,309592,sad lo-fi,0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,audio_features,154599,4
"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",Sista Prod,11076574,sad lo-fi,0.702,0.616,6,-4.903,1,0.326,0.686,0,0.145,0.507,80.482,audio_features,156188,4
Eyes Don’t Lie,Tones And I,55040,australian pop,0.649,0.73,9,-4.742,0,0.0318,0.0452,0,0.497,0.399,94.979,audio_features,236184,4
Eyes Off You,PRETTYMUCH,2100367,boy band,0.631,0.512,0,-9.675,0,0.0572,0.511,0,0.0827,0.529,106.027,audio_features,204267,4
F*ck Love,Lund,8887609,cloud rap,0.639,0.446,6,-10.489,1,0.0378,0.295,0,0.181,0.363,76.004,audio_features,197368,4
FAKE SMILE,GREEN ORXNGE,145354,drift phonk,0.594,0.928,11,-3.08,0,0.0649,0.000262,0.475,0.18,0.389,119.988,audio_features,145354,4
FIGHT!,MoonDeity,151842,gym phonk,0.701,0.9,1,1.099,1,0.129,0.00158,0.946,0.626,0.506,109.135,audio_features,116767,4
FOOL'S GOLD,Aries,149843,,0.662,0.525,6,-8.546,0,0.0341,0.281,0,0.199,0.577,133.937,audio_features,149843,4
FOOLS,Troye Sivan,72520,australian pop,0.292,0.678,10,-5.595,1,0.0724,0.192,0,0.146,0.365,87.436,audio_features,220403,4
FTV,WILLIS,42331,alabama indie,0.554,0.515,7,-7.892,1,0.0259,0.289,0.00112,0.128,0.676,166.99,audio_features,189043,4
FUCK THE CLUB (feat. GOLDN),chillpill,341106,,0.761,0.742,11,-2.408,1,0.0368,0.0204,3.92E-06,0.109,0.67,138.012,audio_features,154790,4
FULL SEND,BLXCKBUSTA,92932,drift phonk,0.537,0.922,7,-3.793,1,0.0432,0.0434,0.609,0.284,0.339,165,audio_features,119273,4
Face My Fears (Japanese Version),Hikaru Utada,98520,anime,0.626,0.729,1,-6.785,0,0.102,0.0135,0,0.133,0.441,159.762,audio_features,222013,3
Face To Face,Ruel,590184,alt z,0.711,0.634,9,-4.351,1,0.0668,0.139,0,0.103,0.356,90.04,audio_features,203747,4
Fade Away,Low Roar,361834,icelandic indie,0.415,0.338,9,-12.703,0,0.0535,0.885,0.348,0.116,0.202,141.399,audio_features,351701,4
Fade Away,Narysal,641131,,0.674,0.729,0,-4.189,1,0.0493,0.226,0,0.14,0.501,123.977,audio_features,210000,4
Fade Away,Riley Baron,285696,,0.331,0.308,11,-15.39,1,0.033,0.882,0.0493,0.104,0.0391,129.812,audio_features,285696,4
Faded,Alan Walker,124706,electro house,0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97E-06,0.11,0.159,179.642,audio_features,212107,4
Fading,Shallou,3037047,electropop,0.693,0.728,2,-7.621,0,0.034,0.0758,0.000833,0.103,0.512,114.998,audio_features,283493,4
Fading Memories,Adon,31012,chill house,0.498,0.66,7,-6.057,1,0.0845,0.0191,0.277,0.344,0.29,104.721,audio_features,153602,4
Failed English,AVIV,16189449,,0.701,0.496,4,-6.758,1,0.0299,0.365,2.87E-06,0.259,0.963,123.856,audio_features,163421,4
Faint,Linkin Park,162600,alternative metal,0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,audio_features,162600,4
Fairytale,Alexander Rybak,23912866,,0.573,0.784,2,-5.359,0,0.0293,0.61,3.89E-05,0.278,0.655,107.991,audio_features,182600,4
Faithless,Ewan J Phillips,245553,british singer-songwriter,0.395,0.338,1,-9.689,1,0.0507,0.547,0,0.0959,0.12,147.557,audio_features,245554,4
Fake,Lauv,1036301,pop,0.703,0.656,6,-5.363,0,0.078,0.139,0,0.0947,0.455,82.964,audio_features,146375,4
Fake A Smile,Alan Walker,1941915,electro house,0.447,0.553,0,-4.817,1,0.0322,0.212,0,0.165,0.252,149.877,audio_features,168118,4
Fake It Til You Make It,DREAMERS,567584,modern alternative rock,0.634,0.861,9,-3.874,0,0.0387,0.0341,6.67E-06,0.0744,0.708,139.988,audio_features,204453,4
Faking It,Sasha Alex Sloan,751314,alt z,0.641,0.37,1,-8.645,0,0.0565,0.32,0,0.206,0.242,81.043,audio_features,167353,4
Fakira,Vishal-Shekhar,288019,,,,,,,,,,,,,,0,
Fall,Eminem,22608,detroit hip hop,0.83,0.546,1,-5.716,1,0.295,0.227,0,0.112,0.535,182.973,audio_features,262494,4
Fall,Francis Karel,1493925,indonesian singer-songwriter,0.604,0.609,7,-5.531,1,0.0676,0.717,0,0.179,0.39,112.028,audio_features,189619,4
Fall,Sasha Alex Sloan,196277,alt z,0.692,0.248,10,-11.304,0,0.0283,0.919,1.28E-05,0.102,0.437,100.111,audio_features,166372,4
Fall Away,Lund,1092056,cloud rap,0.704,0.241,0,-16.536,1,0.032,0.487,0.0887,0.14,0.0628,107.994,audio_features,228889,4
Fall In Love Alone - Sped Up Version,Stacey Ryan,158880,,0.61,0.719,8,-3.352,1,0.239,0.238,0,0.143,0.695,111.734,audio_features,158880,4
Fall Into Me,Forest Blakk,1957706,singer-songwriter pop,0.45,0.483,2,-6.754,1,0.0572,0.179,0,0.127,0.206,118.305,audio_features,226067,4
Fallen Leaves,Retro Jungle,708921,lo-fi beats,0.644,0.0904,7,-24.887,1,0.04,0.795,0.93,0.107,0.314,130.047,audio_features,236308,4
Fallin' Apart,Young Franco,124493,aussietronica,0.766,0.8,4,-7.676,1,0.321,0.0455,0,0.672,0.806,111.126,audio_features,124494,4
Fallin' Asleep,Dimension 32,309190,lo-fi sleep,0.454,0.0834,0,-21.809,1,0.0343,0.942,0.883,0.101,0.0791,147.928,audio_features,154595,4
Falling,Besomorph,149350,alt z,0.469,0.777,8,-6.175,0,0.0742,0.0183,0,0.111,0.252,139.967,audio_features,149571,4
Falling,Draze,18140,,0.61,0.515,8,-11.877,0,0.111,0.335,0,0.113,0.544,126.924,audio_features,188036,4
Falling,Harry Styles,456919,pop,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46E-06,0.089,0.0592,110.011,audio_features,240133,4
Falling,Phil Good,1873444,la pop,0.635,0.762,10,-6.784,1,0.0621,0.565,3.13E-05,0.0953,0.295,157.027,audio_features,170310,4
Falling Down - Bonus Track,Lil Peep,9852,cloud rap,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,196400,4
Falling For You with Justin Bieber,Jaden,445434,pop rap,0.69,0.541,4,-9.259,1,0.042,0.721,4.64E-05,0.112,0.787,130.024,audio_features,222717,4
Falling In Love,Kurt Hugo Schneider,211436,viral pop,0.69,0.352,7,-10.348,1,0.0286,0.471,0,0.0955,0.263,128.044,audio_features,211436,4
Falling Like The Stars,James Arthur,3053,pop,0.552,0.347,6,-9.542,1,0.0303,0.79,2.15E-06,0.111,0.173,113.809,audio_features,211653,4
Falling for U,Peachy!,124000,lo-fi beats,0.719,0.36,6,-12.034,1,0.398,0.748,2.18E-06,0.0812,0.409,80.184,audio_features,124000,4
Falls (feat. Sasha Alex Sloan),ODESZA,232936,chillwave,0.797,0.78,10,-8.943,0,0.184,0.478,0.896,0.379,0.207,123.997,audio_features,305806,4
False Alarm,The Weeknd,1518683,canadian contemporary r&b,0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37E-05,0.189,0.192,173.978,audio_features,220307,4
False Direction,Dayglow,277033,austindie,0.679,0.582,11,-10.459,1,0.0615,0.0306,0.000932,0.108,0.767,149.975,audio_features,277200,4
"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,270273,hip pop,0.766,0.881,9,-5.158,0,0.137,0.0166,2.30E-06,0.347,0.674,112.027,audio_features,174893,5
Famous,Kanye West,11688,chicago rap,0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,audio_features,196040,4
Fantasy,Bazzi,2943553,pop,0.699,0.668,5,-4.272,0,0.0336,0.154,3.20E-06,0.362,0.314,144.105,audio_features,148230,4
Fantasy,"Earth, Wind & Fire",226065,disco,0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018,audio_features,226213,4
Far Away,Peter Fenn,131937,la pop,0.806,0.493,8,-8.847,1,0.0348,0.493,0,0.107,0.454,110.078,audio_features,131937,4
Fashion,The Royal Concept,6963005,shimmer pop,0.661,0.761,8,-4.497,1,0.0302,0.00665,0,0.0572,0.86,104.496,audio_features,213907,4
Fast Asleep,Corey J. Beats,435543,lo-fi sleep,0.494,0.06,0,-26.011,1,0.0372,0.943,0.9,0.0839,0.0353,61.992,audio_features,145181,4
Fast Car,Jonas Blue,122866,pop,0.672,0.578,9,-6.621,1,0.0569,0.469,0,0.312,0.548,113.945,audio_features,212424,4
Fast Lane,Bad Meets Evil,431801,detroit hip hop,0.615,0.871,1,-3.804,1,0.281,0.0388,0,0.246,0.338,119.149,audio_features,249560,5
Fast Lane,Palm Trees,3878523,dutch pop,0.733,0.712,9,-5.393,1,0.0748,0.365,0,0.0914,0.738,98.014,audio_features,149575,4
Fathom the Bowl,Linda Morrison,132237,shanty,0.556,0.426,4,-6.149,1,0.0405,0.695,0,0.349,0.327,158.849,audio_features,133387,3
Favor,Vindata,1585840,future bass,0.617,0.644,0,-6.681,1,0.0881,0.0577,2.06E-05,0.0906,0.182,140.051,audio_features,222857,4
Favorite,TroyBoi,19199,bass trap,0.833,0.639,0,-3.825,0,0.0881,0.0392,4.24E-05,0.162,0.653,146.996,audio_features,164898,4
Favorite Girl,Justin Bieber,71683,canadian pop,0.581,0.681,7,-4.469,1,0.0435,0.0472,0,0.104,0.634,176.034,audio_features,256800,4
Favorite What If,Ashley Kutcher,2052046,alt z,0.455,0.358,5,-7.309,1,0.0339,0.275,0,0.0822,0.254,90.675,audio_features,172499,3
Feather,Bcalm,347586,focus beats,0.618,0.262,11,-17.298,0,0.0345,0.946,0.943,0.0983,0.0898,116.021,audio_features,115862,4
Febreze (feat. 2 Chainz),Jack Ü,44343,edm,0.68,0.983,2,-3.51,1,0.333,0.0184,0,0.289,0.263,149.829,audio_features,214400,4
Fee des Lilas (Variation VI),Pyotr Ilyich Tchaikovsky,159910,classical,0.207,0.279,0,-15.03,1,0.0363,0.94,0.877,0.36,0.403,116.472,audio_features,80000,3
Feel Again (Feat. Au/Ra),Kina,862274,sad lo-fi,0.487,0.384,5,-10.594,1,0.0587,0.24,0,0.124,0.224,78.138,audio_features,139355,4
Feel Alright,Poolside,248062,indie soul,0.604,0.794,4,-5.58,0,0.0394,0.00696,0.121,0.067,0.863,105.992,audio_features,244459,4
Feel Good Drag,Anberlin,52757,christian alternative rock,0.49,0.877,5,-4.37,0,0.0496,0.00437,5.05E-05,0.3,0.546,93.986,audio_features,187853,4
Feel It Still,Sofia Carson,289258,pop,0.708,0.446,1,-7.993,0,0.0921,0.0498,3.09E-06,0.108,0.473,151.974,audio_features,144629,4
Feel Love,Suriel Hess,15219574,singer-songwriter pop,0.753,0.448,7,-7.534,1,0.177,0.458,0,0.151,0.516,110.036,audio_features,156055,4
Feel My Love,KK,44459,filmi,0.746,0.697,7,-7.693,0,0.0422,0.0144,0.000746,0.167,0.542,99.974,audio_features,299893,4
Feel So Good,Lvly,537889,scandipop,0.769,0.809,0,-5.015,1,0.106,0.0183,0,0.354,0.585,110.002,audio_features,196160,4
Feeling Whitney,Post Malone,257266,dfw rap,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69E-06,0.282,0.226,80.111,audio_features,257267,4
Feelings,Lauv,1207224,pop,0.7,0.394,9,-8.911,1,0.0328,0.0567,0,0.0801,0.241,103.041,audio_features,189907,4
Feels,AP Dhillon,892081,desi hip hop,0.71,0.698,7,-6.489,0,0.0368,0.108,0,0.098,0.0823,91.976,audio_features,151304,4
Feels Like,Gracie Abrams,1068237,alt z,0.617,0.483,11,-7.359,1,0.0458,0.702,0.000216,0.121,0.176,144.99,audio_features,152318,4
Feels Like Summer,Childish Gambino,297404,atl hip hop,0.55,0.596,7,-8.214,1,0.134,0.162,0.00481,0.0805,0.253,165.736,audio_features,297404,4
Feels So Easy,Ber,4603089,alt z,0.607,0.418,6,-10.189,0,0.0659,0.747,5.63E-05,0.116,0.367,110.158,audio_features,146307,4
Feet Don't Fail Me Now,Joy Crookes,30680,alternative r&b,0.662,0.84,6,-3.112,1,0.0509,0.17,0.000226,0.155,0.568,112.914,audio_features,198800,4
Felted,Tom Doolie,111890,lo-fi beats,0.548,0.106,9,-19.316,0,0.0342,0.907,0.935,0.081,0.365,140.073,audio_features,111890,4
Fever,Luca,173411,chill house,0.61,0.554,2,-8.301,0,0.13,0.428,0.000322,0.157,0.231,106.818,audio_features,173411,4
Fiction,Lund,8192219,cloud rap,0.752,0.481,11,-9.203,0,0.044,0.419,3.11E-05,0.366,0.393,135.671,audio_features,279515,4
Fight Back,NEFFEX,472374,,0.716,0.946,1,-3.412,1,0.261,0.094,6.63E-05,0.0825,0.587,139.943,audio_features,200571,4
Fight Club,Lorne Balfe,125084,british soundtrack,0.558,0.469,0,-13.878,0,0.0439,0.498,0.0472,0.0762,0.753,122.979,audio_features,125133,4
Fighters,Conro,483143,canadian electronic,0.677,0.591,6,-9.003,0,0.0396,0.0255,0.000199,0.187,0.231,125.027,audio_features,226560,4
Figure.09,Linkin Park,19017,alternative metal,0.518,0.951,9,-3.198,1,0.0529,0.00919,0,0.148,0.537,98.068,audio_features,197507,4
Final Masquerade,Linkin Park,70500,alternative metal,0.466,0.852,3,-4.487,1,0.0585,0.00774,2.60E-06,0.0989,0.428,164.032,audio_features,217613,4
Finale (feat. Nicholas Petricca),Madeon,67840,complextro,0.417,0.859,7,-3.169,0,0.0484,0.00612,2.41E-06,0.175,0.179,92.078,audio_features,204853,4
Find Yourself,Great Good Fine Ok,3359330,hopebeat,0.718,0.621,5,-4.799,0,0.0388,0.693,2.07E-05,0.13,0.456,112.104,audio_features,176439,4
Finesse,Pheelz,50556,afrobeats,0.859,0.551,1,-7.916,0,0.149,0.559,0,0.194,0.777,102.049,audio_features,155293,4
Fingers Crossed,Trevor Daniel,1270847,melodic rap,0.62,0.611,9,-4.997,1,0.0359,0.204,0,0.34,0.44,172.142,audio_features,155147,4
Fire Again,VALORANT,2185198,video game music,0.516,0.789,0,-3.678,1,0.163,0.000522,0.00206,0.289,0.266,99.998,audio_features,206777,4
Fire Camp,Dimension 32,434928,lo-fi sleep,0.575,0.146,7,-20.354,1,0.0311,0.961,0.883,0.108,0.1,92.044,audio_features,144976,4
Fire and the Flood,Vance Joy,1284,folk-pop,0.596,0.827,5,-4.402,1,0.0372,0.0242,0,0.0958,0.329,115.034,audio_features,249382,4
Fireflies,Owl City,535054,indietronica,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,audio_features,228347,4
Firestone,Kygo,1882370,edm,0.704,0.634,11,-7.374,0,0.0428,0.393,3.17E-05,0.0952,0.411,113.927,audio_features,271640,4
First Christmas (That I Loved You) (From The Netflix Film Let It Snow),Shameik Moore,364316,,0.673,0.467,8,-7.624,1,0.0267,0.171,1.37E-06,0.104,0.462,92.011,audio_features,182159,4
First Class,Jack Harlow,1259883,deep underground hip hop,0.902,0.582,5,-5.902,0,0.109,0.111,3.18E-06,0.111,0.332,107.005,audio_features,173948,4
First Date,Adib Sin,65669,,0.504,0.529,0,-8.027,1,0.0679,0.698,2.94E-06,0.105,0.368,180.14,audio_features,146667,4
First Echo,Masakatsu Takagi,13861,anime score,0.34,0.00829,7,-30.769,1,0.0386,0.994,0.726,0.362,0.532,98.406,audio_features,90120,4
First Grade,Lauv,0,pop,0.423,0.196,5,-11.576,1,0.0391,0.897,0,0.103,0.27,117.953,audio_features,218676,4
First Place,bülow,471421,alt z,0.666,0.642,3,-6.385,1,0.0445,0.293,0,0.0873,0.427,165.076,audio_features,153545,4
